id,app_id,imei,iccid,packet_number,data_send_time,date_id,measure,voltage,rssi,network
6496642,map16-uu-ultrasonic-live-4G,860548047917007,8942310220000886964F,30,"2021-01-26 08:17:32","2021-01-26 08:17:14",590,3.65,5,WCDMATE
6496664,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,22,"2021-01-26 08:17:34","2021-01-26 08:01:16",796,3.58,8,HSPA+TE
6496665,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,23,"2021-01-26 08:17:34","2021-01-26 08:03:16",795,3.58,8,HSPA+TE
6496666,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,24,"2021-01-26 08:17:34","2021-01-26 08:05:16",799,3.58,8,HSPA+TE
6496667,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,25,"2021-01-26 08:17:34","2021-01-26 08:07:16",796,3.58,8,HSPA+TE
6496668,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,26,"2021-01-26 08:17:34","2021-01-26 08:09:16",792,3.58,8,HSPA+TE
6496669,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,27,"2021-01-26 08:17:34","2021-01-26 08:11:16",796,3.58,8,HSPA+TE
6496670,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,28,"2021-01-26 08:17:34","2021-01-26 08:13:16",1986,3.58,8,HSPA+TE
6496671,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,29,"2021-01-26 08:17:34","2021-01-26 08:15:16",3163,3.58,8,HSPA+TE
6496672,map16-uu-ultrasonic-live-4G,860548046699374,8942310220000538219F,30,"2021-01-26 08:17:34","2021-01-26 08:17:16",795,3.58,8,HSPA+TE
6496694,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,22,"2021-01-26 08:17:35","2021-01-26 08:01:17",845,3.64,13,"FDD LTE"
6496695,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,23,"2021-01-26 08:17:35","2021-01-26 08:03:17",849,3.64,13,"FDD LTE"
6496696,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,24,"2021-01-26 08:17:35","2021-01-26 08:05:17",1689,3.64,13,"FDD LTE"
6496697,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,25,"2021-01-26 08:17:35","2021-01-26 08:07:17",1726,3.64,13,"FDD LTE"
6496698,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,26,"2021-01-26 08:17:35","2021-01-26 08:09:17",854,3.64,13,"FDD LTE"
6496699,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,27,"2021-01-26 08:17:35","2021-01-26 08:11:17",1664,3.64,13,"FDD LTE"
6496700,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,28,"2021-01-26 08:17:35","2021-01-26 08:13:17",1517,3.64,13,"FDD LTE"
6496701,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,29,"2021-01-26 08:17:35","2021-01-26 08:15:17",851,3.64,13,"FDD LTE"
6496702,map16-uu-ultrasonic-live-4G,860548047916702,8942310220000886303F,30,"2021-01-26 08:17:35","2021-01-26 08:17:17",1515,3.64,13,"FDD LTE"
6496724,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,22,"2021-01-26 08:17:40","2021-01-26 08:01:22",1866,3.6,13,HSPA+TE
6496725,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,23,"2021-01-26 08:17:40","2021-01-26 08:03:22",1866,3.6,13,HSPA+TE
6496726,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,24,"2021-01-26 08:17:40","2021-01-26 08:05:22",1868,3.6,13,HSPA+TE
6496727,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,25,"2021-01-26 08:17:40","2021-01-26 08:07:22",1864,3.6,13,HSPA+TE
6496728,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,26,"2021-01-26 08:17:40","2021-01-26 08:09:22",1865,3.6,13,HSPA+TE
6496729,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,27,"2021-01-26 08:17:40","2021-01-26 08:11:22",1866,3.6,13,HSPA+TE
6496730,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,28,"2021-01-26 08:17:40","2021-01-26 08:13:22",1870,3.6,13,HSPA+TE
6496731,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,29,"2021-01-26 08:17:40","2021-01-26 08:15:22",1869,3.6,13,HSPA+TE
6496732,map16-uu-ultrasonic-live-4G,860548046672686,8942310220000537849F,30,"2021-01-26 08:17:40","2021-01-26 08:17:22",1864,3.6,13,HSPA+TE
6496754,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,22,"2021-01-26 08:17:59","2021-01-26 08:01:41",4946,3.62,14,"FDD LTE"
6496755,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,23,"2021-01-26 08:17:59","2021-01-26 08:03:41",4947,3.62,14,"FDD LTE"
6496756,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,24,"2021-01-26 08:17:59","2021-01-26 08:05:41",4947,3.62,14,"FDD LTE"
6496757,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,25,"2021-01-26 08:17:59","2021-01-26 08:07:41",4950,3.62,14,"FDD LTE"
6496758,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,26,"2021-01-26 08:17:59","2021-01-26 08:09:41",4949,3.62,14,"FDD LTE"
6496759,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,27,"2021-01-26 08:17:59","2021-01-26 08:11:41",4947,3.62,14,"FDD LTE"
6496760,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,28,"2021-01-26 08:17:59","2021-01-26 08:13:41",4945,3.62,14,"FDD LTE"
6496761,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,29,"2021-01-26 08:17:59","2021-01-26 08:15:41",4944,3.62,14,"FDD LTE"
6496762,map16-uu-ultrasonic-live-4G,860548046631112,8942310220000537666F,30,"2021-01-26 08:17:59","2021-01-26 08:17:41",4947,3.63,14,"FDD LTE"
6496784,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,22,"2021-01-26 08:18:29","2021-01-26 08:02:11",664,3.62,1,HSPA+
6496785,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,23,"2021-01-26 08:18:29","2021-01-26 08:04:11",662,3.62,1,HSPA+
6496786,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,24,"2021-01-26 08:18:29","2021-01-26 08:06:11",662,3.62,1,HSPA+
6496787,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,25,"2021-01-26 08:18:29","2021-01-26 08:08:11",662,3.62,1,HSPA+
6496788,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,26,"2021-01-26 08:18:29","2021-01-26 08:10:11",659,3.62,1,HSPA+
6496789,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,27,"2021-01-26 08:18:29","2021-01-26 08:12:11",662,3.62,1,HSPA+
6496790,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,28,"2021-01-26 08:18:29","2021-01-26 08:14:11",662,3.62,1,HSPA+
6496791,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,29,"2021-01-26 08:18:29","2021-01-26 08:16:11",662,3.62,1,HSPA+
6496792,map16-uu-ultrasonic-live-4G,860548046709744,8942310220000538144F,30,"2021-01-26 08:18:29","2021-01-26 08:18:11",662,3.62,1,HSPA+
6496814,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,22,"2021-01-26 08:18:42","2021-01-26 08:02:24",3263,3.62,13,"FDD LTE"
6496815,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,23,"2021-01-26 08:18:42","2021-01-26 08:04:24",3262,3.62,13,"FDD LTE"
6496816,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,24,"2021-01-26 08:18:42","2021-01-26 08:06:24",3270,3.62,13,"FDD LTE"
6496817,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,25,"2021-01-26 08:18:42","2021-01-26 08:08:24",3268,3.62,13,"FDD LTE"
6496818,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,26,"2021-01-26 08:18:42","2021-01-26 08:10:24",3266,3.62,13,"FDD LTE"
6496819,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,27,"2021-01-26 08:18:42","2021-01-26 08:12:24",3268,3.62,13,"FDD LTE"
6496820,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,28,"2021-01-26 08:18:42","2021-01-26 08:14:24",3265,3.62,13,"FDD LTE"
6496821,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,29,"2021-01-26 08:18:42","2021-01-26 08:16:24",3269,3.62,13,"FDD LTE"
6496822,map16-uu-ultrasonic-live-4G,860548046624778,8942310220000538185F,30,"2021-01-26 08:18:42","2021-01-26 08:18:24",3271,3.63,13,"FDD LTE"
6496844,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,22,"2021-01-26 08:18:43","2021-01-26 08:02:25",4959,3.65,15,"FDD LTE"
6496845,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,23,"2021-01-26 08:18:43","2021-01-26 08:04:25",4960,3.65,15,"FDD LTE"
6496846,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,24,"2021-01-26 08:18:43","2021-01-26 08:06:25",980,3.65,15,"FDD LTE"
6496847,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,25,"2021-01-26 08:18:43","2021-01-26 08:08:25",979,3.65,15,"FDD LTE"
6496848,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,26,"2021-01-26 08:18:43","2021-01-26 08:10:25",958,3.65,15,"FDD LTE"
6496849,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,27,"2021-01-26 08:18:43","2021-01-26 08:12:25",2966,3.65,15,"FDD LTE"
6496850,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,28,"2021-01-26 08:18:43","2021-01-26 08:14:25",975,3.65,15,"FDD LTE"
6496851,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,29,"2021-01-26 08:18:43","2021-01-26 08:16:25",4957,3.65,15,"FDD LTE"
6496852,map16-uu-ultrasonic-live-4G,860548046696917,8942310220000538326F,30,"2021-01-26 08:18:43","2021-01-26 08:18:25",4961,3.65,15,"FDD LTE"
6496874,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,22,"2021-01-26 08:18:45","2021-01-26 08:02:27",1672,3.64,16,"FDD LTE"
6496875,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,23,"2021-01-26 08:18:45","2021-01-26 08:04:27",1680,3.64,16,"FDD LTE"
6496876,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,24,"2021-01-26 08:18:45","2021-01-26 08:06:27",1717,3.64,16,"FDD LTE"
6496877,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,25,"2021-01-26 08:18:45","2021-01-26 08:08:27",1722,3.64,16,"FDD LTE"
6496878,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,26,"2021-01-26 08:18:45","2021-01-26 08:10:27",1679,3.64,16,"FDD LTE"
6496879,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,27,"2021-01-26 08:18:45","2021-01-26 08:12:27",1670,3.64,16,"FDD LTE"
6496880,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,28,"2021-01-26 08:18:45","2021-01-26 08:14:27",1690,3.64,16,"FDD LTE"
6496881,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,29,"2021-01-26 08:18:45","2021-01-26 08:16:27",1676,3.64,16,"FDD LTE"
6496882,map16-uu-ultrasonic-live-4G,860548046654965,8942310220000537948F,30,"2021-01-26 08:18:45","2021-01-26 08:18:27",1697,3.64,16,"FDD LTE"
6496904,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,22,"2021-01-26 08:18:47","2021-01-26 08:02:29",534,3.62,29,"FDD LTE"
6496905,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,23,"2021-01-26 08:18:47","2021-01-26 08:04:29",535,3.63,29,"FDD LTE"
6496906,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,24,"2021-01-26 08:18:47","2021-01-26 08:06:29",527,3.63,29,"FDD LTE"
6496907,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,25,"2021-01-26 08:18:47","2021-01-26 08:08:29",526,3.63,29,"FDD LTE"
6496908,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,26,"2021-01-26 08:18:47","2021-01-26 08:10:29",536,3.63,29,"FDD LTE"
6496909,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,27,"2021-01-26 08:18:47","2021-01-26 08:12:29",528,3.63,29,"FDD LTE"
6496910,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,28,"2021-01-26 08:18:47","2021-01-26 08:14:29",534,3.63,29,"FDD LTE"
6496911,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,29,"2021-01-26 08:18:47","2021-01-26 08:16:29",528,3.63,29,"FDD LTE"
6496912,map16-uu-ultrasonic-live-4G,860548047936452,8942310220000886675F,30,"2021-01-26 08:18:47","2021-01-26 08:18:29",534,3.63,29,"FDD LTE"
6496934,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,22,"2021-01-26 08:18:53","2021-01-26 08:02:35",1143,3.62,16,"FDD LTE"
6496935,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,23,"2021-01-26 08:18:53","2021-01-26 08:04:35",1144,3.62,16,"FDD LTE"
6496936,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,24,"2021-01-26 08:18:53","2021-01-26 08:06:35",1143,3.62,16,"FDD LTE"
6496937,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,25,"2021-01-26 08:18:53","2021-01-26 08:08:35",1148,3.62,16,"FDD LTE"
6496938,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,26,"2021-01-26 08:18:53","2021-01-26 08:10:35",1145,3.62,16,"FDD LTE"
6496939,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,27,"2021-01-26 08:18:53","2021-01-26 08:12:35",1144,3.62,16,"FDD LTE"
6496940,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,28,"2021-01-26 08:18:53","2021-01-26 08:14:35",1138,3.62,16,"FDD LTE"
6496941,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,29,"2021-01-26 08:18:53","2021-01-26 08:16:35",1142,3.62,16,"FDD LTE"
6496942,map16-uu-ultrasonic-live-4G,860548046674682,8942310220000537542F,30,"2021-01-26 08:18:53","2021-01-26 08:18:35",1143,3.62,16,"FDD LTE"
6496963,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,21,"2021-01-26 08:19:20","2021-01-26 08:01:02",2211,3.63,8,HSPA+
6496964,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,22,"2021-01-26 08:19:20","2021-01-26 08:03:02",2228,3.63,8,HSPA+
6496965,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,23,"2021-01-26 08:19:20","2021-01-26 08:05:02",2229,3.63,8,HSPA+
6496966,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,24,"2021-01-26 08:19:20","2021-01-26 08:07:02",2212,3.63,8,HSPA+
6496967,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,25,"2021-01-26 08:19:20","2021-01-26 08:09:02",2218,3.63,8,HSPA+
6496968,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,26,"2021-01-26 08:19:20","2021-01-26 08:11:02",2210,3.63,8,HSPA+
6496969,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,27,"2021-01-26 08:19:20","2021-01-26 08:13:02",2226,3.63,8,HSPA+
6496970,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,28,"2021-01-26 08:19:20","2021-01-26 08:15:02",2212,3.64,8,HSPA+
6496971,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,29,"2021-01-26 08:19:20","2021-01-26 08:17:02",2218,3.64,8,HSPA+
6496972,map16-uu-ultrasonic-live-4G,860548046672025,8942310220000537575F,30,"2021-01-26 08:19:20","2021-01-26 08:19:02",2218,3.64,8,HSPA+
6496993,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,21,"2021-01-26 08:19:26","2021-01-26 08:01:08",582,3.64,15,"FDD LTE"
6496994,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,22,"2021-01-26 08:19:26","2021-01-26 08:03:08",581,3.64,15,"FDD LTE"
6496995,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,23,"2021-01-26 08:19:26","2021-01-26 08:05:08",574,3.64,15,"FDD LTE"
6496996,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,24,"2021-01-26 08:19:26","2021-01-26 08:07:08",582,3.64,15,"FDD LTE"
6496997,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,25,"2021-01-26 08:19:26","2021-01-26 08:09:08",580,3.64,15,"FDD LTE"
6496998,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,26,"2021-01-26 08:19:26","2021-01-26 08:11:08",578,3.64,15,"FDD LTE"
6496999,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,27,"2021-01-26 08:19:26","2021-01-26 08:13:08",576,3.64,15,"FDD LTE"
6497000,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,28,"2021-01-26 08:19:26","2021-01-26 08:15:08",572,3.64,15,"FDD LTE"
6497001,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,29,"2021-01-26 08:19:26","2021-01-26 08:17:08",576,3.64,15,"FDD LTE"
6497002,map16-uu-ultrasonic-live-4G,860548046709678,8942310220000898043F,30,"2021-01-26 08:19:26","2021-01-26 08:19:08",579,3.64,15,"FDD LTE"
6497023,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,21,"2021-01-26 08:19:29","2021-01-26 08:01:11",720,3.64,0,
6497024,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,22,"2021-01-26 08:19:29","2021-01-26 08:03:11",987,3.64,0,
6497025,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,23,"2021-01-26 08:19:29","2021-01-26 08:05:11",719,3.64,0,
6497026,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,24,"2021-01-26 08:19:29","2021-01-26 08:07:11",719,3.64,0,
6497027,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,25,"2021-01-26 08:19:29","2021-01-26 08:09:11",720,3.64,0,
6497028,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,26,"2021-01-26 08:19:29","2021-01-26 08:11:11",984,3.64,0,
6497029,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,27,"2021-01-26 08:19:29","2021-01-26 08:13:11",988,3.64,0,
6497030,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,28,"2021-01-26 08:19:29","2021-01-26 08:15:11",721,3.64,0,
6497031,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,29,"2021-01-26 08:19:29","2021-01-26 08:17:11",984,3.64,0,
6497032,map16-uu-ultrasonic-live-4G,860548047917486,8942310220000886733F,30,"2021-01-26 08:19:29","2021-01-26 08:19:11",720,3.65,0,
6497053,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,21,"2021-01-26 08:19:52","2021-01-26 08:01:34",2234,3.6,13,"FDD LTE"
6497054,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,22,"2021-01-26 08:19:52","2021-01-26 08:03:34",2226,3.61,13,"FDD LTE"
6497055,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,23,"2021-01-26 08:19:52","2021-01-26 08:05:34",2247,3.61,13,"FDD LTE"
6497056,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,24,"2021-01-26 08:19:52","2021-01-26 08:07:34",2231,3.61,13,"FDD LTE"
6497057,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,25,"2021-01-26 08:19:52","2021-01-26 08:09:34",2239,3.61,13,"FDD LTE"
6497058,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,26,"2021-01-26 08:19:52","2021-01-26 08:11:34",2222,3.61,13,"FDD LTE"
6497059,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,27,"2021-01-26 08:19:52","2021-01-26 08:13:34",2227,3.61,13,"FDD LTE"
6497060,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,28,"2021-01-26 08:19:52","2021-01-26 08:15:34",2228,3.61,13,"FDD LTE"
6497061,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,29,"2021-01-26 08:19:52","2021-01-26 08:17:34",2232,3.61,13,"FDD LTE"
6497062,map16-uu-ultrasonic-live-4G,860548046673999,8942310220000537906F,30,"2021-01-26 08:19:52","2021-01-26 08:19:34",2249,3.61,13,"FDD LTE"
6497083,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,21,"2021-01-26 08:19:52","2021-01-26 08:01:34",716,3.61,19,"FDD LTE"
6497084,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,22,"2021-01-26 08:19:52","2021-01-26 08:03:34",757,3.61,19,"FDD LTE"
6497085,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,23,"2021-01-26 08:19:52","2021-01-26 08:05:34",724,3.62,19,"FDD LTE"
6497086,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,24,"2021-01-26 08:19:52","2021-01-26 08:07:34",727,3.62,19,"FDD LTE"
6497087,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,25,"2021-01-26 08:19:52","2021-01-26 08:09:34",720,3.62,19,"FDD LTE"
6497088,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,26,"2021-01-26 08:19:52","2021-01-26 08:11:34",760,3.62,19,"FDD LTE"
6497089,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,27,"2021-01-26 08:19:52","2021-01-26 08:13:34",715,3.62,19,"FDD LTE"
6497090,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,28,"2021-01-26 08:19:52","2021-01-26 08:15:34",729,3.62,19,"FDD LTE"
6497091,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,29,"2021-01-26 08:19:52","2021-01-26 08:17:34",719,3.62,19,"FDD LTE"
6497092,map16-uu-ultrasonic-live-4G,860548047917262,8942310220000538086F,30,"2021-01-26 08:19:52","2021-01-26 08:19:34",723,3.62,19,"FDD LTE"
6497113,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,21,"2021-01-26 08:19:53","2021-01-26 08:01:35",731,3.6,25,"FDD LTE"
6497114,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,22,"2021-01-26 08:19:53","2021-01-26 08:03:35",708,3.6,25,"FDD LTE"
6497115,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,23,"2021-01-26 08:19:53","2021-01-26 08:05:35",707,3.6,25,"FDD LTE"
6497116,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,24,"2021-01-26 08:19:53","2021-01-26 08:07:35",713,3.6,25,"FDD LTE"
6497117,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,25,"2021-01-26 08:19:53","2021-01-26 08:09:35",734,3.6,25,"FDD LTE"
6497118,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,26,"2021-01-26 08:19:53","2021-01-26 08:11:35",712,3.6,25,"FDD LTE"
6497119,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,27,"2021-01-26 08:19:53","2021-01-26 08:13:35",708,3.6,25,"FDD LTE"
6497120,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,28,"2021-01-26 08:19:53","2021-01-26 08:15:35",718,3.6,25,"FDD LTE"
6497121,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,29,"2021-01-26 08:19:53","2021-01-26 08:17:35",710,3.6,25,"FDD LTE"
6497122,map16-uu-ultrasonic-live-4G,860548046673304,8942310220000897862F,30,"2021-01-26 08:19:53","2021-01-26 08:19:35",712,3.6,25,"FDD LTE"
6497143,map16-uu-ultrasonic-live-4G,860548047936411,8942310220000538011F,21,"2021-01-26 08:19:53","2021-01-26 08:01:35",4946,3.63,12,"FDD LTE"
